"seqid"	"type"	"start"	"end"	"strand"	"gene"	"gene_biotype"	"ID"	"Name"	"Parent"	"product"	"protein_id"
"2948"	"U00096.3"	"gene"	1419322	1419456	"-"	"ydaG"	"protein_coding"	"gene-b1355"	"ydaG"	NA	NA	NA
"2949"	"U00096.3"	"CDS"	1419322	1419456	"-"	"ydaG"	NA	"cds-AAC74437.2"	"AAC74437.2"	"gene-b1355"	"uncharacterized protein YdaG"	"AAC74437.2"
"2950"	"U00096.3"	"gene"	1419765	1420241	"-"	"racR"	"protein_coding"	"gene-b1356"	"racR"	NA	NA	NA
"2951"	"U00096.3"	"CDS"	1419765	1420241	"-"	"racR"	NA	"cds-AAC74438.1"	"AAC74438.1"	"gene-b1356"	"DNA-binding transcriptional repressor RacR"	"AAC74438.1"
"2952"	"U00096.3"	"gene"	1420365	1420661	"+"	"ydaS"	"protein_coding"	"gene-b1357"	"ydaS"	NA	NA	NA
"2953"	"U00096.3"	"CDS"	1420365	1420661	"+"	"ydaS"	NA	"cds-AAC74439.1"	"AAC74439.1"	"gene-b1357"	"toxin YdaS"	"AAC74439.1"
"2954"	"U00096.3"	"gene"	1420684	1421106	"+"	"ydaT"	"protein_coding"	"gene-b1358"	"ydaT"	NA	NA	NA
"2955"	"U00096.3"	"CDS"	1420684	1421106	"+"	"ydaT"	NA	"cds-AAC74440.1"	"AAC74440.1"	"gene-b1358"	"protein YdaT"	"AAC74440.1"
"2956"	"U00096.3"	"gene"	1421119	1421976	"+"	"ydaU"	"protein_coding"	"gene-b1359"	"ydaU"	NA	NA	NA
"2957"	"U00096.3"	"CDS"	1421119	1421976	"+"	"ydaU"	NA	"cds-AAC74441.1"	"AAC74441.1"	"gene-b1359"	"DUF1376 domain-containing protein YdaU"	"AAC74441.1"
"2958"	"U00096.3"	"gene"	1421983	1422729	"+"	"ydaV"	"protein_coding"	"gene-b1360"	"ydaV"	NA	NA	NA
"2959"	"U00096.3"	"CDS"	1421983	1422729	"+"	"ydaV"	NA	"cds-AAC74442.1"	"AAC74442.1"	"gene-b1360"	"putative ATP-binding protein YdaV"	"AAC74442.1"
"2960"	"U00096.3"	"gene"	1422752	1423312	"+"	"ydaW"	"protein_coding"	"gene-b1361"	"ydaW"	NA	NA	NA
"2961"	"U00096.3"	"CDS"	1422752	1423312	"+"	"ydaW"	NA	"cds-AYC08204.1"	"AYC08204.1"	"gene-b1361"	"putative uncharacterized protein YdaW"	"AYC08204.1"
"2962"	"U00096.3"	"pseudogene"	1423345	1423644	"+"	"rzpR"	"pseudogene"	"gene-b1362"	"rzpR"	NA	NA	NA
"2963"	"U00096.3"	"gene"	1423400	1423585	"+"	"rzoR"	"protein_coding"	"gene-b4528"	"rzoR"	NA	NA	NA
"2964"	"U00096.3"	"CDS"	1423400	1423585	"+"	"rzoR"	NA	"cds-ABD18660.1"	"ABD18660.1"	"gene-b4528"	"putative prophage outer membrane lipoprotein RzoR"	"ABD18660.1"
"2965"	"U00096.3"	"gene"	1423782	1425239	"+"	"trkG"	"protein_coding"	"gene-b1363"	"trkG"	NA	NA	NA
"2966"	"U00096.3"	"CDS"	1423782	1425239	"+"	"trkG"	NA	"cds-AAC74445.1"	"AAC74445.1"	"gene-b1363"	"K(+) transporter TrkG"	"AAC74445.1"
"2967"	"U00096.3"	"gene"	1425377	1425640	"+"	"ynaK"	"protein_coding"	"gene-b1365"	"ynaK"	NA	NA	NA
"2968"	"U00096.3"	"CDS"	1425377	1425640	"+"	"ynaK"	NA	"cds-AAC74447.1"	"AAC74447.1"	"gene-b1365"	"ParB-like nuclease domain-containing protein YnaK"	"AAC74447.1"
"2969"	"U00096.3"	"gene"	1425621	1425980	"+"	"ydaY"	"protein_coding"	"gene-b1366"	"ydaY"	NA	NA	NA
"2970"	"U00096.3"	"CDS"	1425621	1425980	"+"	"ydaY"	NA	"cds-AYC08205.1"	"AYC08205.1"	"gene-b1366"	"putative uncharacterized protein YdaY"	"AYC08205.1"
"2971"	"U00096.3"	"gene"	1426454	1427482	"+"	"ynaA"	"protein_coding"	"gene-b1368"	"ynaA"	NA	NA	NA
"2972"	"U00096.3"	"CDS"	1426454	1427482	"+"	"ynaA"	NA	"cds-AYC08206.1"	"AYC08206.1"	"gene-b1368"	"putative prophage tail length tape measure domain-containing protein YnaA"	"AYC08206.1"
"2973"	"U00096.3"	"pseudogene"	1427389	1428984	"+"	"lomR"	"pseudogene"	"gene-b4570"	"lomR"	NA	NA	NA
"2974"	"U00096.3"	"CDS"	1427389	1427598	"+"	"lomR"	NA	"cds-gnl|b4570|CDS%3D1452"	NA	"gene-b4570"	"Rac prophage%3B protein LomR_1"	NA
"2975"	"U00096.3"	"CDS"	1428796	1428984	"+"	"lomR"	NA	"cds-gnl|b4570|CDS%3D1452"	NA	"gene-b4570"	"Rac prophage%3B protein LomR_1"	NA
"2976"	"U00096.3"	"sequence_feature"	1427389	1427598	"+"	"lomR"	NA	"id-b4570"	NA	NA	NA	NA
"2977"	"U00096.3"	"sequence_feature"	1428796	1428984	"+"	"lomR"	NA	"id-b4570-2"	NA	NA	NA	NA
"2978"	"U00096.3"	"mobile_genetic_element"	1427599	1428794	"-"	NA	NA	"id-U00096.3:1427599..1428794"	NA	NA	NA	NA
"2979"	"U00096.3"	"gene"	1427746	1428726	"-"	"insH5"	"protein_coding"	"gene-b1370"	"insH5"	NA	NA	NA
"2980"	"U00096.3"	"CDS"	1427746	1428726	"-"	"insH5"	NA	"cds-AAC74452.1"	"AAC74452.1"	"gene-b1370"	"IS5 family transposase and trans-activator"	"AAC74452.1"
"2981"	"U00096.3"	"gene"	1429049	1432411	"+"	"stfR"	"protein_coding"	"gene-b1372"	"stfR"	NA	NA	NA
"2982"	"U00096.3"	"CDS"	1429049	1432411	"+"	"stfR"	NA	"cds-AAC74454.2"	"AAC74454.2"	"gene-b1372"	"putative prophage side tail fiber protein StfR"	"AAC74454.2"
"2983"	"U00096.3"	"gene"	1432411	1432986	"+"	"tfaR"	"protein_coding"	"gene-b1373"	"tfaR"	NA	NA	NA
"2984"	"U00096.3"	"CDS"	1432411	1432986	"+"	"tfaR"	NA	"cds-AAC74455.1"	"AAC74455.1"	"gene-b1373"	"putative tail fiber assembly protein TfaR"	"AAC74455.1"
"2985"	"U00096.3"	"gene"	1433084	1433674	"-"	"pinR"	"protein_coding"	"gene-b1374"	"pinR"	NA	NA	NA
"2986"	"U00096.3"	"CDS"	1433084	1433674	"-"	"pinR"	NA	"cds-AAC74456.1"	"AAC74456.1"	"gene-b1374"	"putative site-specific recombinase"	"AAC74456.1"
"2987"	"U00096.3"	"gene"	1433991	1434224	"-"	"ynaE"	"protein_coding"	"gene-b1375"	"ynaE"	NA	NA	NA
"2988"	"U00096.3"	"CDS"	1433991	1434224	"-"	"ynaE"	NA	"cds-AAC74457.2"	"AAC74457.2"	"gene-b1375"	"uncharacterized protein YnaE"	"AAC74457.2"
"2989"	"U00096.3"	"gene"	1434293	1434406	"-"	"ynaM"	"protein_coding"	"gene-b4744"	"ynaM"	NA	NA	NA
"2990"	"U00096.3"	"CDS"	1434293	1434406	"-"	"ynaM"	NA	"cds-AYC08207.1"	"AYC08207.1"	"gene-b4744"	"protein YnaM"	"AYC08207.1"
"2991"	"U00096.3"	"pseudogene"	1434958	1435008	"-"	"ttcC"	"pseudogene"	"gene-b4638"	"ttcC"	NA	NA	NA
"2992"	"U00096.3"	"gene"	1435185	1435619	"-"	"uspF"	"protein_coding"	"gene-b1376"	"uspF"	NA	NA	NA
"2993"	"U00096.3"	"CDS"	1435185	1435619	"-"	"uspF"	NA	"cds-AAC74458.2"	"AAC74458.2"	"gene-b1376"	"universal stress protein F"	"AAC74458.2"
"2994"	"U00096.3"	"gene"	1435760	1436893	"-"	"ompN"	"protein_coding"	"gene-b1377"	"ompN"	NA	NA	NA
"2995"	"U00096.3"	"CDS"	1435760	1436893	"-"	"ompN"	NA	"cds-AAC74459.1"	"AAC74459.1"	"gene-b1377"	"outer membrane porin N"	"AAC74459.1"
"2996"	"U00096.3"	"gene"	1437121	1437231	"+"	"micC"	"ncRNA"	"gene-b4427"	"micC"	NA	NA	NA
"2997"	"U00096.3"	"ncRNA"	1437121	1437231	"+"	"micC"	NA	"rna-b4427"	NA	"gene-b4427"	"small regulatory RNA MicC"	NA
"2998"	"U00096.3"	"exon"	1437121	1437231	"+"	"micC"	NA	"exon-b4427-1"	NA	"rna-b4427"	"small regulatory RNA MicC"	NA
"2999"	"U00096.3"	"gene"	1437260	1440784	"-"	"ydbK"	"protein_coding"	"gene-b1378"	"ydbK"	NA	NA	NA
"3000"	"U00096.3"	"CDS"	1437260	1440784	"-"	"ydbK"	NA	"cds-AAC74460.1"	"AAC74460.1"	"gene-b1378"	"putative pyruvate-flavodoxin oxidoreductase"	"AAC74460.1"
"3001"	"U00096.3"	"gene"	1441058	1441324	"+"	"ydbJ"	"protein_coding"	"gene-b4529"	"ydbJ"	NA	NA	NA
"3002"	"U00096.3"	"CDS"	1441058	1441324	"+"	"ydbJ"	NA	"cds-ABD18661.1"	"ABD18661.1"	"gene-b4529"	"DUF333 domain-containing protein YdbJ"	"ABD18661.1"
"3003"	"U00096.3"	"gene"	1441321	1441743	"-"	"hslJ"	"protein_coding"	"gene-b1379"	"hslJ"	NA	NA	NA
"3004"	"U00096.3"	"CDS"	1441321	1441743	"-"	"hslJ"	NA	"cds-AAC74461.1"	"AAC74461.1"	"gene-b1379"	"lipoprotein implicated in Novobiocin resistance"	"AAC74461.1"
"3005"	"U00096.3"	"gene"	1441854	1442843	"-"	"ldhA"	"protein_coding"	"gene-b1380"	"ldhA"	NA	NA	NA
"3006"	"U00096.3"	"CDS"	1441854	1442843	"-"	"ldhA"	NA	"cds-AAC74462.1"	"AAC74462.1"	"gene-b1380"	"D-lactate dehydrogenase"	"AAC74462.1"
"3007"	"U00096.3"	"gene"	1443051	1445690	"+"	"ydbH"	"protein_coding"	"gene-b1381"	"ydbH"	NA	NA	NA
"3008"	"U00096.3"	"CDS"	1443051	1445690	"+"	"ydbH"	NA	"cds-AAC74463.1"	"AAC74463.1"	"gene-b1381"	"putative phospholipid transport factor YdbH"	"AAC74463.1"
"3009"	"U00096.3"	"gene"	1445687	1445872	"+"	"ynbE"	"protein_coding"	"gene-b1382"	"ynbE"	NA	NA	NA
"3010"	"U00096.3"	"CDS"	1445687	1445872	"+"	"ynbE"	NA	"cds-AAC74464.1"	"AAC74464.1"	"gene-b1382"	"lipoprotein YnbE"	"AAC74464.1"
"3011"	"U00096.3"	"gene"	1445880	1446206	"+"	"ydbL"	"protein_coding"	"gene-b1383"	"ydbL"	NA	NA	NA
"3012"	"U00096.3"	"CDS"	1445880	1446206	"+"	"ydbL"	NA	"cds-AAC74465.2"	"AAC74465.2"	"gene-b1383"	"DUF1318 domain-containing protein YdbL"	"AAC74465.2"
"3013"	"U00096.3"	"gene"	1446378	1447283	"-"	"feaR"	"protein_coding"	"gene-b1384"	"feaR"	NA	NA	NA
"3014"	"U00096.3"	"CDS"	1446378	1447283	"-"	"feaR"	NA	"cds-AAC74466.1"	"AAC74466.1"	"gene-b1384"	"DNA-binding transcriptional activator FeaR"	"AAC74466.1"
"3015"	"U00096.3"	"gene"	1447519	1449018	"+"	"feaB"	"protein_coding"	"gene-b1385"	"feaB"	NA	NA	NA
"3016"	"U00096.3"	"CDS"	1447519	1449018	"+"	"feaB"	NA	"cds-AAC74467.2"	"AAC74467.2"	"gene-b1385"	"phenylacetaldehyde dehydrogenase"	"AAC74467.2"
"3017"	"U00096.3"	"gene"	1449076	1451349	"-"	"tynA"	"protein_coding"	"gene-b1386"	"tynA"	NA	NA	NA
"3018"	"U00096.3"	"CDS"	1449076	1451349	"-"	"tynA"	NA	"cds-AAC74468.1"	"AAC74468.1"	"gene-b1386"	"copper-containing amine oxidase"	"AAC74468.1"
"3019"	"U00096.3"	"gene"	1451597	1453642	"-"	"paaZ"	"protein_coding"	"gene-b1387"	"paaZ"	NA	NA	NA
"3020"	"U00096.3"	"CDS"	1451597	1453642	"-"	"paaZ"	NA	"cds-AAC74469.1"	"AAC74469.1"	"gene-b1387"	"fused 3-oxo-5%2C6-dehydrosuberyl-CoA semialdehyde dehydrogenase and oxepin-CoA hydrolase"	"AAC74469.1"
"3021"	"U00096.3"	"gene"	1453927	1454856	"+"	"paaA"	"protein_coding"	"gene-b1388"	"paaA"	NA	NA	NA
"3022"	"U00096.3"	"CDS"	1453927	1454856	"+"	"paaA"	NA	"cds-AAC74470.1"	"AAC74470.1"	"gene-b1388"	"phenylacetyl-CoA 1%2C2-epoxidase%2C monooxygenase subunit"	"AAC74470.1"
"3023"	"U00096.3"	"gene"	1454868	1455155	"+"	"paaB"	"protein_coding"	"gene-b1389"	"paaB"	NA	NA	NA
"3024"	"U00096.3"	"CDS"	1454868	1455155	"+"	"paaB"	NA	"cds-AAC74471.1"	"AAC74471.1"	"gene-b1389"	"phenylacetyl-CoA 1%2C2-epoxidase subunit B"	"AAC74471.1"
"3025"	"U00096.3"	"gene"	1455164	1455910	"+"	"paaC"	"protein_coding"	"gene-b1390"	"paaC"	NA	NA	NA
"3026"	"U00096.3"	"CDS"	1455164	1455910	"+"	"paaC"	NA	"cds-AAC74472.1"	"AAC74472.1"	"gene-b1390"	"phenylacetyl-CoA 1%2C2-epoxidase%2C structural subunit"	"AAC74472.1"
"3027"	"U00096.3"	"gene"	1455925	1456422	"+"	"paaD"	"protein_coding"	"gene-b1391"	"paaD"	NA	NA	NA
"3028"	"U00096.3"	"CDS"	1455925	1456422	"+"	"paaD"	NA	"cds-AAC74473.4"	"AAC74473.4"	"gene-b1391"	"phenylacetate degradation protein"	"AAC74473.4"
"3029"	"U00096.3"	"gene"	1456430	1457500	"+"	"paaE"	"protein_coding"	"gene-b1392"	"paaE"	NA	NA	NA
"3030"	"U00096.3"	"CDS"	1456430	1457500	"+"	"paaE"	NA	"cds-AAC74474.1"	"AAC74474.1"	"gene-b1392"	"phenylacetyl-CoA 1%2C2-epoxidase%2C reductase subunit"	"AAC74474.1"
"3031"	"U00096.3"	"gene"	1457497	1458264	"+"	"paaF"	"protein_coding"	"gene-b1393"	"paaF"	NA	NA	NA
"3032"	"U00096.3"	"CDS"	1457497	1458264	"+"	"paaF"	NA	"cds-AAC74475.1"	"AAC74475.1"	"gene-b1393"	"putative 2%2C3-dehydroadipyl-CoA hydratase"	"AAC74475.1"
"3033"	"U00096.3"	"gene"	1458264	1459052	"+"	"paaG"	"protein_coding"	"gene-b1394"	"paaG"	NA	NA	NA
"3034"	"U00096.3"	"CDS"	1458264	1459052	"+"	"paaG"	NA	"cds-AAC74476.1"	"AAC74476.1"	"gene-b1394"	"putative ring 1%2C2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)"	"AAC74476.1"
"3035"	"U00096.3"	"gene"	1459054	1460481	"+"	"paaH"	"protein_coding"	"gene-b1395"	"paaH"	NA	NA	NA
"3036"	"U00096.3"	"CDS"	1459054	1460481	"+"	"paaH"	NA	"cds-AAC74477.1"	"AAC74477.1"	"gene-b1395"	"3-hydroxyadipyl-CoA dehydrogenase"	"AAC74477.1"
"3037"	"U00096.3"	"gene"	1460471	1460893	"+"	"paaI"	"protein_coding"	"gene-b1396"	"paaI"	NA	NA	NA
"3038"	"U00096.3"	"CDS"	1460471	1460893	"+"	"paaI"	NA	"cds-AAC74478.1"	"AAC74478.1"	"gene-b1396"	"phenylacetyl-CoA thioesterase"	"AAC74478.1"
"3039"	"U00096.3"	"gene"	1460893	1462098	"+"	"paaJ"	"protein_coding"	"gene-b1397"	"paaJ"	NA	NA	NA
"3040"	"U00096.3"	"CDS"	1460893	1462098	"+"	"paaJ"	NA	"cds-AAC74479.1"	"AAC74479.1"	"gene-b1397"	"beta-ketoadipyl-CoA thiolase"	"AAC74479.1"
"3041"	"U00096.3"	"gene"	1462125	1463438	"+"	"paaK"	"protein_coding"	"gene-b1398"	"paaK"	NA	NA	NA
"3042"	"U00096.3"	"CDS"	1462125	1463438	"+"	"paaK"	NA	"cds-AAC74480.1"	"AAC74480.1"	"gene-b1398"	"phenylacetate-CoA ligase"	"AAC74480.1"
"3043"	"U00096.3"	"gene"	1463539	1464489	"+"	"paaX"	"protein_coding"	"gene-b1399"	"paaX"	NA	NA	NA
"3044"	"U00096.3"	"CDS"	1463539	1464489	"+"	"paaX"	NA	"cds-AAC74481.1"	"AAC74481.1"	"gene-b1399"	"DNA-binding transcriptional repressor PaaX"	"AAC74481.1"
"3045"	"U00096.3"	"gene"	1464471	1465061	"+"	"paaY"	"protein_coding"	"gene-b1400"	"paaY"	NA	NA	NA
"3046"	"U00096.3"	"CDS"	1464471	1465061	"+"	"paaY"	NA	"cds-AAC74482.1"	"AAC74482.1"	"gene-b1400"	"2-hydroxycyclohepta-1%2C4%2C6-triene-1-carboxyl-CoA thioesterase"	"AAC74482.1"
"3047"	"U00096.3"	"gene"	1465165	1465230	"-"	"ynbG"	"protein_coding"	"gene-b4674"	"ynbG"	NA	NA	NA
"3048"	"U00096.3"	"CDS"	1465165	1465230	"-"	"ynbG"	NA	"cds-ACO59992.1"	"ACO59992.1"	"gene-b4674"	"uncharacterized protein YnbG"	"ACO59992.1"
"3049"	"U00096.3"	"pseudogene"	1465392	1474013	"+"	"ydbA"	"pseudogene"	"gene-b4492"	"ydbA"	NA	NA	NA
"3050"	"U00096.3"	"CDS"	1465392	1467909	"+"	"ydbA"	NA	"cds-gnl|b4492|CDS%3D1488"	NA	"gene-b4492"	"putative outer membrane protein%2C N-terminal fragment"	NA
"3051"	"U00096.3"	"CDS"	1469246	1469295	"+"	"ydbA"	NA	"cds-gnl|b4492|CDS%3D1488"	NA	"gene-b4492"	"putative outer membrane protein%2C N-terminal fragment"	NA
"3052"	"U00096.3"	"CDS"	1470519	1474013	"+"	"ydbA"	NA	"cds-gnl|b4492|CDS%3D1488"	NA	"gene-b4492"	"putative outer membrane protein%2C N-terminal fragment"	NA
"3053"	"U00096.3"	"sequence_feature"	1465392	1467909	"+"	"ydbA"	NA	"id-b4492"	NA	NA	NA	NA
"3054"	"U00096.3"	"sequence_feature"	1469246	1469295	"+"	"ydbA"	NA	"id-b4492-2"	NA	NA	NA	NA
"3055"	"U00096.3"	"sequence_feature"	1470519	1474013	"+"	"ydbA"	NA	"id-b4492-3"	NA	NA	NA	NA
"3056"	"U00096.3"	"mobile_genetic_element"	1469296	1470516	"+"	NA	NA	"id-b4492-4"	NA	NA	NA	NA
"3057"	"U00096.3"	"mobile_genetic_element"	1467910	1469240	"-"	NA	NA	"id-U00096.3:1467910..1469240"	NA	NA	NA	NA
"3058"	"U00096.3"	"gene"	1467921	1468826	"-"	"insD2"	"protein_coding"	"gene-b1402"	"insD2"	NA	NA	NA
"3059"	"U00096.3"	"CDS"	1467921	1468826	"-"	"insD2"	NA	"cds-AAC74484.1"	"AAC74484.1"	"gene-b1402"	"IS2 insertion element protein InsB"	"AAC74484.1"
"3060"	"U00096.3"	"gene"	1468784	1469149	"-"	"insC2"	"protein_coding"	"gene-b1403"	"insC2"	NA	NA	NA
"3061"	"U00096.3"	"CDS"	1468784	1469149	"-"	"insC2"	NA	"cds-AAC74485.2"	"AAC74485.2"	"gene-b1403"	"IS2 insertion element repressor InsA"	"AAC74485.2"
"3062"	"U00096.3"	"gene"	1469358	1470509	"+"	"insI2"	"protein_coding"	"gene-b1404"	"insI2"	NA	NA	NA
"3063"	"U00096.3"	"CDS"	1469358	1470509	"+"	"insI2"	NA	"cds-AAC74486.1"	"AAC74486.1"	"gene-b1404"	"IS30 family transposase"	"AAC74486.1"
"3064"	"U00096.3"	"gene"	1474221	1475081	"+"	"pdxI"	"protein_coding"	"gene-b1406"	"pdxI"	NA	NA	NA
"3065"	"U00096.3"	"CDS"	1474221	1475081	"+"	"pdxI"	NA	"cds-AAC74488.1"	"AAC74488.1"	"gene-b1406"	"pyridoxal reductase"	"AAC74488.1"
"3066"	"U00096.3"	"gene"	1475144	1477450	"+"	"ydbD"	"protein_coding"	"gene-b1407"	"ydbD"	NA	NA	NA
"3067"	"U00096.3"	"CDS"	1475144	1477450	"+"	"ydbD"	NA	"cds-AAC74489.2"	"AAC74489.2"	"gene-b1407"	"DUF2773 domain-containing protein YdbD"	"AAC74489.2"
"3068"	"U00096.3"	"gene"	1477621	1478226	"+"	"ynbA"	"protein_coding"	"gene-b1408"	"ynbA"	NA	NA	NA
"3069"	"U00096.3"	"CDS"	1477621	1478226	"+"	"ynbA"	NA	"cds-AAC74490.2"	"AAC74490.2"	"gene-b1408"	"CDP-alcohol phosphatidyltransferase domain-containing protein YnbA"	"AAC74490.2"
"3070"	"U00096.3"	"gene"	1478226	1479122	"+"	"ynbB"	"protein_coding"	"gene-b1409"	"ynbB"	NA	NA	NA
"3071"	"U00096.3"	"CDS"	1478226	1479122	"+"	"ynbB"	NA	"cds-AAC74491.1"	"AAC74491.1"	"gene-b1409"	"putative CDP-diglyceride synthase"	"AAC74491.1"
"3072"	"U00096.3"	"gene"	1479138	1480895	"+"	"ynbC"	"protein_coding"	"gene-b1410"	"ynbC"	NA	NA	NA
"3073"	"U00096.3"	"CDS"	1479138	1480895	"+"	"ynbC"	NA	"cds-AAC74492.1"	"AAC74492.1"	"gene-b1410"	"hydrolase/methyltransferase domain-containing protein YnbC"	"AAC74492.1"
"3074"	"U00096.3"	"gene"	1480909	1482201	"+"	"ynbD"	"protein_coding"	"gene-b1411"	"ynbD"	NA	NA	NA
"3075"	"U00096.3"	"CDS"	1480909	1482201	"+"	"ynbD"	NA	"cds-AAC74493.1"	"AAC74493.1"	"gene-b1411"	"phosphatase domain-containing protein YnbD"	"AAC74493.1"
"3076"	"U00096.3"	"gene"	1482255	1482860	"-"	"azoR"	"protein_coding"	"gene-b1412"	"azoR"	NA	NA	NA
"3077"	"U00096.3"	"CDS"	1482255	1482860	"-"	"azoR"	NA	"cds-AAC74494.1"	"AAC74494.1"	"gene-b1412"	"FMN dependent NADH:quinone oxidoreductase"	"AAC74494.1"
"3078"	"U00096.3"	"gene"	1483061	1486963	"+"	"hrpA"	"protein_coding"	"gene-b1413"	"hrpA"	NA	NA	NA
"3079"	"U00096.3"	"CDS"	1483061	1486963	"+"	"hrpA"	NA	"cds-AAC74495.2"	"AAC74495.2"	"gene-b1413"	"ATP-dependent 3'->5' RNA helicase HrpA"	"AAC74495.2"
"3080"	"U00096.3"	"gene"	1487235	1488035	"+"	"ydcF"	"protein_coding"	"gene-b1414"	"ydcF"	NA	NA	NA
"3081"	"U00096.3"	"CDS"	1487235	1488035	"+"	"ydcF"	NA	"cds-AAC74496.1"	"AAC74496.1"	"gene-b1414"	"DUF218 domain-containing protein YdcF"	"AAC74496.1"
"3082"	"U00096.3"	"gene"	1488232	1489671	"+"	"aldA"	"protein_coding"	"gene-b1415"	"aldA"	NA	NA	NA
"3083"	"U00096.3"	"CDS"	1488232	1489671	"+"	"aldA"	NA	"cds-AAC74497.1"	"AAC74497.1"	"gene-b1415"	"aldehyde dehydrogenase A"	"AAC74497.1"
"3084"	"U00096.3"	"pseudogene"	1489713	1490713	"-"	"gapC"	"pseudogene"	"gene-b4493"	"gapC"	NA	NA	NA
"3085"	"U00096.3"	"gene"	1490902	1491432	"+"	"cybB"	"protein_coding"	"gene-b1418"	"cybB"	NA	NA	NA
"3086"	"U00096.3"	"CDS"	1490902	1491432	"+"	"cybB"	NA	"cds-AAC74500.2"	"AAC74500.2"	"gene-b1418"	"superoxide oxidase"	"AAC74500.2"
"3087"	"U00096.3"	"gene"	1491442	1491506	"-"	"rydC"	"ncRNA"	"gene-b4597"	"rydC"	NA	NA	NA
"3088"	"U00096.3"	"ncRNA"	1491442	1491506	"-"	"rydC"	NA	"rna-b4597"	NA	"gene-b4597"	"small regulatory RNA RydC"	NA
"3089"	"U00096.3"	"exon"	1491442	1491506	"-"	"rydC"	NA	"exon-b4597-1"	NA	"rna-b4597"	"small regulatory RNA RydC"	NA
"3090"	"U00096.3"	"gene"	1491677	1491850	"+"	"ydcA"	"protein_coding"	"gene-b1419"	"ydcA"	NA	NA	NA
"3091"	"U00096.3"	"CDS"	1491677	1491850	"+"	"ydcA"	NA	"cds-AAC74501.1"	"AAC74501.1"	"gene-b1419"	"protein YdcA"	"AAC74501.1"
"3092"	"U00096.3"	"gene"	1491876	1491944	"+"	"yncP"	"protein_coding"	"gene-b4774"	"yncP"	NA	NA	NA
"3093"	"U00096.3"	"CDS"	1491876	1491944	"+"	"yncP"	NA	"cds-QNV50527.1"	"QNV50527.1"	"gene-b4774"	"protein YncP"	"QNV50527.1"
"3094"	"U00096.3"	"gene"	1491922	1492071	"-"	"hokB"	"protein_coding"	"gene-b4428"	"hokB"	NA	NA	NA
"3095"	"U00096.3"	"CDS"	1491922	1492071	"-"	"hokB"	NA	"cds-AAT48130.1"	"AAT48130.1"	"gene-b4428"	"toxin HokB"	"AAT48130.1"
"3096"	"U00096.3"	"gene"	1491962	1492129	"-"	"mokB"	"protein_coding"	"gene-b1420"	"mokB"	NA	NA	NA
"3097"	"U00096.3"	"CDS"	1491962	1492129	"-"	"mokB"	NA	"cds-AAC74502.1"	"AAC74502.1"	"gene-b1420"	"putative regulatory protein MokB"	"AAC74502.1"
"3098"	"U00096.3"	"gene"	1492119	1492175	"+"	"sokB"	"ncRNA"	"gene-b4429"	"sokB"	NA	NA	NA
"3099"	"U00096.3"	"ncRNA"	1492119	1492175	"+"	"sokB"	NA	"rna-b4429"	NA	"gene-b4429"	"putative small regulatory RNA antitoxin SokB"	NA
"3100"	"U00096.3"	"exon"	1492119	1492175	"+"	"sokB"	NA	"exon-b4429-1"	NA	"rna-b4429"	"putative small regulatory RNA antitoxin SokB"	NA
"3101"	"U00096.3"	"gene"	1492470	1494110	"+"	"trg"	"protein_coding"	"gene-b1421"	"trg"	NA	NA	NA
"3102"	"U00096.3"	"CDS"	1492470	1494110	"+"	"trg"	NA	"cds-AAC74503.1"	"AAC74503.1"	"gene-b1421"	"methyl-accepting chemotaxis protein Trg"	"AAC74503.1"
"3103"	"U00096.3"	"gene"	1494148	1495071	"-"	"ydcI"	"protein_coding"	"gene-b1422"	"ydcI"	NA	NA	NA
"3104"	"U00096.3"	"CDS"	1494148	1495071	"-"	"ydcI"	NA	"cds-AAC74504.2"	"AAC74504.2"	"gene-b1422"	"DNA-binding transcriptional dual regulator YdcI"	"AAC74504.2"
"3105"	"U00096.3"	"gene"	1495288	1496631	"+"	"ydcJ"	"protein_coding"	"gene-b1423"	"ydcJ"	NA	NA	NA
"3106"	"U00096.3"	"CDS"	1495288	1496631	"+"	"ydcJ"	NA	"cds-AAC74505.1"	"AAC74505.1"	"gene-b1423"	"DUF1338 domain-containing protein YdcJ"	"AAC74505.1"
"3107"	"U00096.3"	"gene"	1496856	1498511	"+"	"opgD"	"protein_coding"	"gene-b1424"	"opgD"	NA	NA	NA
"3108"	"U00096.3"	"CDS"	1496856	1498511	"+"	"opgD"	NA	"cds-AAC74506.3"	"AAC74506.3"	"gene-b1424"	"glucans biosynthesis protein D"	"AAC74506.3"
"3109"	"U00096.3"	"gene"	1498651	1498875	"+"	"ydcH"	"protein_coding"	"gene-b1426"	"ydcH"	NA	NA	NA
"3110"	"U00096.3"	"CDS"	1498651	1498875	"+"	"ydcH"	NA	"cds-AAC74508.2"	"AAC74508.2"	"gene-b1426"	"DUF465 domain-containing protein YdcH"	"AAC74508.2"
"3111"	"U00096.3"	"gene"	1498938	1499477	"+"	"rimL"	"protein_coding"	"gene-b1427"	"rimL"	NA	NA	NA
"3112"	"U00096.3"	"CDS"	1498938	1499477	"+"	"rimL"	NA	"cds-AAC74509.1"	"AAC74509.1"	"gene-b1427"	"ribosomal-protein-L12-serine N-acetyltransferase"	"AAC74509.1"
